date,num_likes,num_retweets,tweet_source,tweets
2022-10-13 16:53:12+00:00,4418,449,Twitter for iPhone,"💡 Under the lights. 

#MUFC || #UEL https://t.co/DsEkLnv6UT"
2022-10-13 16:39:00+00:00,6253,483,Twitter for Advertisers,"Back home for tonight's #UEL test ✊🏟

#MUFC"
2022-10-13 16:17:10+00:00,23851,1622,Twitter for iPhone,"Evening, Erik 👊

#MUFC || #UEL https://t.co/b2AFW8ktWK"
2022-10-13 15:37:00+00:00,4735,363,Twitter for Advertisers,"⚖️ @Casemiro explains how he sees his role at United, and why post-game analysis is so important to him... 🔎

#MUFC || #UEL"
2022-10-13 15:06:00+00:00,12583,976,Twitter for Advertisers,"Learning from the best 🧠

@Antony00 🤝 @Cristiano

#MUFC || #UEL"
2022-10-13 14:42:00+00:00,5862,524,Twitter Media Studio,"🇫🇷 @AnthonyMartial with a powerful finish at the near post last time out in the #UEL 💥

#MUFC https://t.co/1QUbTPuv2z"
2022-10-13 12:35:27+00:00,3418,258,Twitter for Advertisers,"🗣 ""It's a special day for them and it's a special day for us. These days are a big part of United."" ❤️

🎬 Take a look inside Dream Day 2022, as we catch up with the fans and players who attended... 

#MUFC || @MU_Foundation"
2022-10-13 11:37:59+00:00,4729,381,Twitter for Advertisers,"💬 Erik has praised the spirit in the squad ahead of tonight's Old Trafford return 🏟

#MUFC || #UEL"
2022-10-13 10:32:00+00:00,11114,593,Twitter Web App,"Super Wesley Brown 👊🧱

#MUFC https://t.co/mE6LQ92ZLp"
2022-10-13 09:00:03+00:00,3640,341,Twitter for Advertisers,"A new icon ✔️ 

The #MUFC x @adidasOriginals Samba is now available 👇

@adidasFootball"
2022-10-13 08:00:01+00:00,5241,421,Twitter for Advertisers,"A classic at heart ❤️

Introducing the new Manchester United x @adidasOriginals Essentials range 💥

#MUFC || @adidasFootball"
2022-10-13 07:02:02+00:00,11929,941,Sprout Social,"📍 Matchday morning. 

#MUFC || #UEL https://t.co/HAyXqi7oHo"
2022-10-13 05:38:00+00:00,8439,502,Twitter for Advertisers,"⭐ @MarcusRashford shone in Cyprus, but who do you predict will collect our star man award at Old Trafford?

#MUFC || #UEL"
2022-10-13 01:51:00+00:00,8597,751,Twitter for Advertisers,"Our #UEL campaign continues at Old Trafford tonight 🏟

#MUFC"
2022-10-12 21:47:00+00:00,2610,218,Twitter for Advertisers,"🌍 There are five fresh dates for the #MUAcademy diary, after the fixtures for the #PLInternationalCup were revealed. 

#MUFC"
2022-10-12 20:12:00+00:00,3050,259,Twitter for Advertisers,"Ahead of tomorrow's Old Trafford return, @VLindelof shares what he loves most about our home 🏟🔴

#MUFC"
2022-10-12 18:59:00+00:00,6941,626,Twitter Web App,"⌛ This time tomorrow... 

@Antony00 🇧🇷

#MUFC || #UEL https://t.co/pv67u2BXYY"
2022-10-12 18:22:00+00:00,3145,270,Twitter for Advertisers,"On the agenda in Wednesday's United Daily...

▪️  Inside look at training 🏃‍♂️
▪️  Pre-Omonia press conference 🎙️
▪️  Interview with @Casemiro 🇧🇷

#MUFC"
2022-10-12 17:27:00+00:00,4044,284,Twitter for Advertisers,"Erik's goal for our #UEL group is clear 👊

#MUFC || #UEL"
2022-10-12 16:38:00+00:00,4003,285,Twitter for Advertisers,"🇸🇪 @VLindelof 🤝 @LisandrMartinez 🇦🇷

#MUFC || #UEL"
2022-10-12 15:42:00+00:00,8835,553,Twitter for Advertisers,"All set for #UEL matchday four 👊

#MUFC"
2022-10-12 15:21:05+00:00,7558,629,Sprout Social,"⚡️ Applying the finishing touches ahead of #UEL action. 

#MUFC https://t.co/6Op66pJ0y0"
2022-10-12 15:18:06+00:00,13922,902,Sprout Social,"Happy at base! 😄

@ChrisEriksen8 🤝 @MarcusRashford 

#MUFC || #UEL https://t.co/TH9Dyn2Qoz"
2022-10-12 15:15:12+00:00,20359,1224,Sprout Social,"🔴 Regrouped and ready for our next test. 

#MUFC || #UEL https://t.co/ZzauSRoMB2"
2022-10-12 14:46:45+00:00,3203,235,Twitter for Advertisers,"💬 Erik gave the latest on @RaphaelVarane and @MarcusRashford at Carrington... 

#MUFC || #UEL"
2022-10-12 13:39:02+00:00,6703,391,Sprout Social,"💪 Relentless work. 

🔴 @VLindelof

#MUFC || #UEL https://t.co/szxhuPyWvq"
2022-10-12 13:00:00+00:00,2775,238,Twitter for Advertisers,"🗣 ""It will be special to see pictures from the event.""

🇮🇳 The players shared what your support means to them ahead of Sunday's #ILOVEUNITED event in Kolkata 🔜

@TeamViewer ↔️ #BringingYouCloser

#MUFC"
2022-10-12 12:06:00+00:00,5460,365,Twitter for Advertisers,"ℹ️ The boss has ruled four first-team Reds out of Thursday night's #UEL fixture.

#MUFC"
2022-10-12 11:41:21+00:00,3984,259,Twitter for Advertisers,"📋 The boss has given an update on @AnthonyMartial's injury after our no.9 was forced off early on Sunday.

#MUFC"
2022-10-12 11:18:38+00:00,2714,229,Twitter for Advertisers,"🔊 ""All the players know that we have to manage their game time,"" Erik adds. 

""That is why we have double positions, but we need players who have quality, which is good for us.""

#MUFC || #UEL"
2022-10-12 11:14:19+00:00,3770,287,Twitter for Advertisers,"🗯 Erik: ""We want to be no.1 in the group, so we have to win this next game. 

""Our aim is to win all the games, so to be top of the group, it is clear what we have to do.""

#MUFC || #UEL"
2022-10-12 11:08:37+00:00,2384,196,Twitter for Advertisers,"💬 @VLindelof: ""I had a tough start to the season with an injury, but it's important we have good players in the squad to compete for positions.

""I'm always available if the coach needs me and I'll help the team in the best way."" 💪

#MUFC || #UEL"
2022-10-12 10:50:00+00:00,2213,190,Twitter for Advertisers,"🎥 The boss and @VLindelof will address the media ahead of tomorrow's #UEL tie.

Watch the press conference live in our app from 12:00 BST ⤵️

#MUFC"
2022-10-12 09:12:57+00:00,6376,553,Twitter for iPhone,"A day we’ll never forget ❤️

#MUFC || @MU_Foundation https://t.co/2Yo6lzkShQ"
2022-10-12 07:35:00+00:00,7305,607,Twitter Ads,"Our top scorer so far in 2022/23 with a fine finish in the reverse fixture against Omonia! 👌

🎯 @MarcusRashford

#MUFC || #UEL https://t.co/72uYD0CNyY"
2022-10-12 05:06:00+00:00,13176,874,Twitter for Advertisers,"🏟 Back to Old Trafford.
💪 Back in #UEL action.

#MUFC"
2022-10-12 02:49:00+00:00,13383,764,Twitter for Advertisers,"The latest training footage from Carrington has landed 🛬

#MUFC"
2022-10-12 00:23:00+00:00,7680,547,Twitter for Advertisers,"👀 Your chance to own a piece of history.

Head this way to win a special edition Ronaldo 7️⃣0️⃣0️⃣ shirt, signed by @Cristiano himself 👇🤩

#MUFC"
2022-10-11 22:16:00+00:00,8610,496,Twitter for Advertisers,"🗯 Erik has been pleased with @Antony00's start to life at United, but insists there's still room for improvement 📈

#MUFC || #PL"
2022-10-11 19:52:00+00:00,11849,855,Twitter Web App,"The one.
The only.
Sir Bobby ❤️

#MUFC https://t.co/BBuQ3gWSNl"
2022-10-11 17:06:00+00:00,2723,220,Twitter for Advertisers,"🎬 Coming up in today's United Daily:

🔺 @DalotDiogo reflects on Dream Day
🔺 @VLindelof's Old Trafford memories
🔺 Wishing @SirBobby a happy birthday

#MUFC || @MU_Foundation"
2022-10-11 16:36:06+00:00,2094,70,Twitter for iPhone,@D_DeGea @RebelsGaming ❤️🎮
2022-10-11 15:18:32+00:00,4894,308,Twitter for Advertisers,"🔎 Taking a look at Erik's options for Thursday's game.

#MUFC || #UEL"
2022-10-11 14:23:00+00:00,35437,1896,Twitter for Advertisers,"CR7️⃣0️⃣0️⃣

#MUFC || @Cristiano"
2022-10-11 13:10:00+00:00,3302,266,Twitter for Advertisers,"What makes @SirBobby so special? 

🎥 The story of a boy from Ashington who became a football legend...

#MUFC"
2022-10-11 11:35:00+00:00,7449,447,Twitter for Advertisers,"Together 🤝

The #EVEMUN edition of Access All Areas is ready to enjoy ⤵️

#MUFC || #PL"
2022-10-11 10:30:00+00:00,4715,285,Twitter for Advertisers,"Maintaining our focus 🧠

#MUFC"
2022-10-11 10:24:00+00:00,6836,515,Twitter Web App,"🔄 #MUAcademy Reds in the mix 💪

#MUFC https://t.co/P4T7R98Nom"
2022-10-11 10:21:00+00:00,10286,675,Twitter Web App,"Keeping the wheels turning 🏃‍♂️💯

#MUFC https://t.co/kzZcFEV3G0"
2022-10-11 10:18:00+00:00,13782,993,Twitter Web App,"Let's go, United 👊

#MUFC https://t.co/BdeRj9Zov0"
2022-10-11 10:15:00+00:00,26328,1591,Twitter Web App,"Good vibes ahead of another Carrington workout! 👌

#MUFC https://t.co/6EgbhJnVoF"
2022-10-11 09:01:37+00:00,44161,2628,Twitter for Advertisers,"Our no.7️⃣ celebrated his 7️⃣0️⃣0️⃣th club goal in unique fashion on Sunday night...

😴 @Cristiano

#MUFC || #PL"
2022-10-11 04:36:00+00:00,19201,1653,Twitter Web App,"The man who epitomises Manchester United.

Honouring Sir Bobby Charlton on his 85th birthday ❤️

#MUFC https://t.co/DvvzIChmWa"
2022-10-11 01:22:00+00:00,2813,177,Twitter for Advertisers,"📋 @EthanGalbraith0 struck the winning goal for Salford City at the weekend — his first goal for the club! 👏

#MUFC || #MUAcademy"
2022-10-10 21:53:00+00:00,14252,740,Twitter for Advertisers,"⚡️ Hitting the ground running in the @PremierLeague. 

#MUFC || @Antony00"
2022-10-10 19:42:02+00:00,12007,859,Sprout Social,"💬 Keep moving forwards. 

#MUFC || #PL https://t.co/I2hnNeuhkW"
2022-10-10 18:30:00+00:00,2117,173,Twitter for Advertisers,"🚨 Just in: the first United Daily of the week...

Former Red @PaulHW_ reacts to our positive result over the weekend, explaining which players stood out to him  👀👇

#MUFC"
2022-10-10 17:15:26+00:00,8928,623,Twitter Web App,"Making dreams come true ✨

#MUFC || @MU_Foundation https://t.co/1XfEDrasl7"
2022-10-10 17:12:01+00:00,4945,376,Twitter for Advertisers,"Special moments create precious memories ❤️

We were delighted to welcome fans with life-limiting illnesses to Carrington today, for our annual Dream Day event 🙏

#MUFC || @MU_Foundation"
2022-10-10 16:00:19+00:00,9360,1972,Twitter Web App,"Talk. Listen. Support.

Today more than ever, it's important to remember: no-one's alone ❤️

#MUFC || #WorldMentalHealthDay https://t.co/zGowUrnnaL"
2022-10-10 15:07:00+00:00,18722,1025,Twitter for Advertisers,"🔴 The United way. 

#MUFC || #PL"
2022-10-10 13:53:33+00:00,178230,20111,Twitter for iPhone,"Congratulations, @Cristiano — from everyone at United ❤️

#MUFC https://t.co/3IFrusQmUG"
2022-10-10 13:26:00+00:00,1945,166,Twitter Web App,"🧠 Simple #WorldMentalHealthDay lessons from @MU_Foundation partner school students.

Never be afraid to speak up and seek help ❤️

#MUFC || @WMHDay https://t.co/4EXD4aOf4F"
2022-10-10 12:03:00+00:00,26420,1516,Twitter for Advertisers,"📮 Inbox (1)

An inch-perfect delivery from @Casemiro 👌

#MUFC || #EVEMUN"
2022-10-10 10:48:00+00:00,12097,712,Twitter for Advertisers,"Coming up clutch 💯

Solid again last night, @D_DeGea 👏

#MUFC || #EVEMUN"
2022-10-10 09:33:00+00:00,19399,1535,Twitter Media Studio,"📬⚽️ @Antony00 delivered again on Sunday night!

#MUFC || #EVEMUN https://t.co/jbtuIET1OG"
2022-10-10 08:57:08+00:00,6756,383,Twitter for Advertisers,"🚨 The boss has provided an update on the injury suffered by @AnthonyMartial on Sunday 👇

#MUFC || #EVEMUN"
2022-10-10 07:39:00+00:00,5304,358,Twitter for Advertisers,"🗯 We caught up with @B_Fernandes8 following Sunday night's tightly contested battle on Merseyside... 🔵⚔️🔴

#MUFC || #EVEMUN"
2022-10-10 06:17:00+00:00,7094,333,Twitter for Advertisers,"🔬 Putting the hot topics of discussion from #EVEMUN under the microscope...

#MUFC"
2022-10-10 04:20:00+00:00,7046,355,Twitter for Advertisers,"ℹ️ @McTominay10 will be unavailable for our next #PL match.

#MUFC"
2022-10-10 02:14:00+00:00,4237,251,Twitter for Advertisers,"🗣 Find out what @VLindelof made of #EVEMUN, after the Reds made it back-to-back wins...

#MUFC || #PL"
2022-10-10 00:35:00+00:00,18967,1313,Twitter for Advertisers,"Direct. Decisive. Devastating.

🔥 @Antony00

#MUFC || #EVEMUN"
2022-10-09 23:01:00+00:00,141757,12608,Twitter Web App,"Night, Reds 😴 https://t.co/pOlzg9Qnvh"
2022-10-09 22:09:29+00:00,10968,980,Twitter Web App,"From minute 1️⃣ to minute 9️⃣0️⃣: we heard you.

Big shoutout to our travelling Reds at Goodison Park tonight 👏❤️

#MUFC || #EVEMUN https://t.co/m2EGqp0ElC"
2022-10-09 21:49:28+00:00,4643,357,Twitter for Advertisers,"💬 Reflecting on a job well done.

Watch Erik give #MUTV his thoughts on #EVEMUN now 🎥⤵️

#MUFC || #PL"
2022-10-09 21:30:52+00:00,94842,5888,Twitter Web App,"S 🚫 L I D

Well played tonight, @Casemiro! 💪🇧🇷

#MUFC || #EVEMUN https://t.co/TFsjQ4H1ou"
2022-10-09 21:19:01+00:00,18063,1693,Twitter for Advertisers,"7️⃣0️⃣0️⃣ 🆙

A memorable night for @Cristiano, capped with our Player of the Match award 👏🏅

#MUFC || #EVEMUN"
2022-10-09 20:59:00+00:00,17126,1357,Twitter Web App,"🇧🇷 V A M O S 🇦🇷

#MUFC || #EVEMUN https://t.co/t1SuHqWJI9"
2022-10-09 20:42:26+00:00,7130,621,Twitter Media Studio,"Marking his 2️⃣0️⃣0️⃣th appearance with a win — let's go, @VLindelof! 💪

@TeamViewer ↔️ #BringingYouCloser

#MUFC || #EVEMUN https://t.co/0UBI0iFN8V"
2022-10-09 20:24:49+00:00,19752,1561,Twitter for Advertisers,"Too cold with it 😎

🔴 @Cristiano

#MUFC || #EVEMUN"
2022-10-09 20:09:55+00:00,55465,4551,Twitter for iPhone,"The first Red to score in his first three #PL games 🔥🔥🔥

😮‍💨 @Antony00 

#MUFC https://t.co/cOMqKqrjzt"
2022-10-09 20:03:13+00:00,15402,1587,Twitter for iPhone,"Up the Reds ✊

#MUFC || #EVEMUN https://t.co/OYLQY3IbmN"
2022-10-09 19:53:25+00:00,49345,6868,Twitter for Advertisers,"BIG. THREE. POINTS! 👊

#MUFC || #EVEMUN"
2022-10-09 19:52:18+00:00,2985,204,Twitter Web App,"🔄 @RaphaelVarane enters the fray in stoppage time.

#MUFC || #EVEMUN https://t.co/lriRg9lO0V"
2022-10-09 19:43:33+00:00,2565,213,Twitter Web App,"🔄 @McTominay10 comes on as we enter the closing stages.

#MUFC || #EVEMUN https://t.co/kFMHaGRSTS"
2022-10-09 19:41:18+00:00,3566,392,Twitter Web App,"The goal has been ruled out as Marcus Rashford was adjudged to have handled the ball in the build-up.

#MUFC || #EVEMUN https://t.co/Q8dnS7CE0T"
2022-10-09 19:39:25+00:00,5727,749,Twitter Media Studio,"MARCUSSSSSSS!!! 😍😍😍

#MUFC || #EVEMUN https://t.co/Tydyh1mz1W"
2022-10-09 19:36:04+00:00,4038,314,Twitter for iPhone,"Just under 1️⃣5️⃣ minutes to go at Goodison ⏳

Stay switched on, United! 🧠

#MUFC || #EVEMUN https://t.co/dJG8MCJClv"
2022-10-09 19:22:29+00:00,7764,526,Twitter for iPhone,"Pushing for a third goal ➡️⚽️

#MUFC || #EVEMUN https://t.co/bkaO0IaVoR"
2022-10-09 19:16:04+00:00,5663,443,Twitter for iPhone,"Battling all over the pitch ⚔️

#MUFC || #EVEMUN https://t.co/n33LUu8GwR"
2022-10-09 19:04:39+00:00,2834,249,Twitter for Advertisers,"Back to it ✊

#MUFC || #EVEMUN"
2022-10-09 19:03:53+00:00,22990,2206,Twitter for Advertisers,Just 🐐 things.
2022-10-09 18:54:26+00:00,258076,31448,Twitter Web App,Astonishing. https://t.co/0UWTNQZm6U
2022-10-09 18:52:56+00:00,64966,6062,Twitter for iPhone,"Cold finish, colder celebration 🥶

7️⃣ @Cristiano 

#MUFC || #EVEMUN https://t.co/xupRuWwAFq"
2022-10-09 18:48:18+00:00,24116,2105,Twitter for Advertisers,"⏸ @Cristiano's 44th-minute strike means we're ahead at the interval! 💪

#MUFC || #EVEMUN"
2022-10-09 18:44:22+00:00,34078,5487,Twitter Media Studio,"RONALDDOOO!!! 💥

#MUFC || #EVEMUN https://t.co/7uWDz0WqAR"
2022-10-09 18:35:38+00:00,4250,282,Twitter for iPhone,"⏱️ Less than 🔟 minutes of the first half remain — keep pressing, Reds!

#MUFC || #EVEMUN https://t.co/ewyDTr3202"
2022-10-09 18:29:53+00:00,6447,463,Twitter Web App,"🔄 We're forced into an early change, as @AnthonyMartial is replaced by @Cristiano.

#MUFC || #EVEMUN https://t.co/rkdTycgM6r"
2022-10-09 18:22:33+00:00,13651,1400,Twitter for iPhone,"Levelling things up 👊

🇧🇷 @Antony00

#MUFC || #EVEMUN https://t.co/tnK8DvtjUr"
2022-10-09 18:15:27+00:00,10359,1767,Twitter Media Studio,"ANTONYYY!!! 🔥

#MUFC || #EVEMUN https://t.co/vowhmTnoAW"
2022-10-09 18:05:43+00:00,14958,933,Twitter Web App,"Goal. Everton take the lead.

#MUFC || #EVEMUN"
2022-10-09 18:00:26+00:00,2584,326,Twitter for Advertisers,"Bring on United! 🔴⚪️⚫️

#MUFC || #EVEMUN"
2022-10-09 17:55:47+00:00,2329,206,Twitter for Advertisers,"🎥 The boss explains the three changes he made to tonight's starting XI in his pre-match chat with #MUTV...

#MUFC || #EVEMUN"
2022-10-09 17:50:00+00:00,5705,429,Twitter Web App,"Full focus on this evening's challenge 💯

#MUFC || #EVEMUN https://t.co/AOfxVKmsvP"
2022-10-09 17:40:53+00:00,4436,389,Twitter for Advertisers,"Time to get warm on Merseyside ♨️

#MUFC || #EVEMUN"
2022-10-09 17:30:00+00:00,9928,705,Twitter Web App,"United appearance number 2️⃣0️⃣0️⃣ awaits for @VLindelof ✊

#MUFC || #EVEMUN https://t.co/8ruqcP22Df"
2022-10-09 17:19:00+00:00,2990,268,Twitter for Advertisers,"🔴 Taking a look inside our dressing room.

#MUFC || #EVEMUN"
2022-10-09 17:09:54+00:00,4552,455,Twitter for Advertisers,"Checking in for the night shift 💼

#MUFC || #EVEMUN"
2022-10-09 17:00:23+00:00,23444,4407,Twitter for Advertisers,"🥁 Presenting your 1️⃣1️⃣ Reds to take on the Toffees... 👊

#MUFC || #EVEMUN"
2022-10-09 16:55:00+00:00,7745,541,Twitter Web App,"⏳ Team news is just five minutes away, Reds...

#MUFC || #EVEMUN https://t.co/ydvYYsZfpT"
2022-10-09 16:28:57+00:00,5909,479,Twitter for Advertisers,"📍 On site at Goodison Park.

#MUFC || #EVEMUN"
2022-10-09 15:55:29+00:00,5468,431,Twitter for iPhone,"A quick reminder of our last #PL away win…

⚽️ @Sanchooo10 
🅰️ @MarcusRashford 

#MUFC https://t.co/Gf6pyNboka"
2022-10-09 13:36:00+00:00,6544,618,Twitter Web App,"We proudly support the @PremierLeague's #NoRoomForRacism initiative, as we remain united in the fight against racism and all forms of discrimination. 

The time for change is now.  

#SeeRed || #allredallequal https://t.co/saMmxARAcB"
2022-10-09 11:04:00+00:00,5138,406,Twitter for Advertisers,"Rested.
Recovered.
Ready for #EVEMUN.

That's the message from Erik in his matchday interview ⬇

#MUFC || #PL"
2022-10-09 08:45:00+00:00,7583,435,Twitter for Advertisers,"Three goals in two games for Anto ⚽

9️⃣ @AnthonyMartial

#MUFC"
2022-10-09 07:29:00+00:00,5695,502,Twitter Media Studio,"The cross from @Evra 🎯
The volley from @CH14_ 💥

@TeamViewer ↔️ #BringingYouCloser

#MUFC https://t.co/fov22wLr69"
2022-10-09 04:17:00+00:00,21199,1849,Twitter for Advertisers,"Matchday on Merseyside! 👊

#MUFC || #EVEMUN"
2022-10-08 20:34:00+00:00,10852,735,Twitter for Advertisers,"Arsenal ⚽
Man City ⚽
Everton ❓

@Antony00 is aiming to score for a third consecutive #PL game on Sunday... 

#MUFC || #EVEMUN"
2022-10-08 18:11:00+00:00,7516,427,Twitter for Advertisers,"☄️ @MarcusRashford scored our first goal last time out...

Make your United Predictions for #EVEMUN now 📲

#MUFC"
2022-10-08 16:26:00+00:00,3994,266,Twitter for Advertisers,"🗣 “I’ve never really properly had that before.""

@McTominay10 appreciates the personal touch brought by the manager ❤️

#MUFC"
